layout	average fitness	top percent average fitness	best fitness
V U J X K SPACE E A S R Y B D L M W G Z Q _ SPACE T I N H _ F O C P	26.501800515242373	26.659366519474354	26.815804829842783
V U J X K SPACE E A S R Y B D L M W G Z Q _ SPACE T I N H _ F O C P	26.542114922244128	26.679142387083598	26.815804829842783
Y B K X J SPACE E A S R V P L M D G W Z Q _ SPACE I T H N _ F O C U	26.581444702494284	26.69655376016893	26.829319771549617
Y B K X J SPACE E A S R V P L M D G W Z Q _ SPACE I T H N _ F O C U	26.61488905725258	26.711938580224274	26.829319771549617
Y B K X J SPACE E A S R V P L M D G W Z Q _ SPACE I T H N _ F O C U	26.642297295773133	26.724616138775467	26.829319771549617
Y B K X J SPACE E A S R V P L M D G W Z Q _ SPACE I T H N _ F O C U	26.665063780450296	26.735131791590643	26.829319771549617
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.684741286725895	26.74385414007553	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.70234501241453	26.75130374563085	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.718525377614093	26.758278336653753	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.729334179718496	26.76448451046836	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.742232644764087	26.769765309412918	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.75186430286495	26.774645266973156	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.756581495592574	26.775918840057148	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.7613232563101	26.776054995640507	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.76266541153094	26.776109114300382	26.837413549112682
G P K X Q SPACE E A N R V Y D L M W C J Z _ SPACE T S I H _ B O U F	26.76400486820726	26.77615906664983	26.837413549112682
Y B K X J SPACE E A S R V P D M L W G Z Q _ SPACE I T H N _ F O C U	26.762775738012373	26.776252709101893	26.859135671287113
Y B K X J SPACE E A S R V P D M L W G Z Q _ SPACE I T H N _ F O C U	26.763061692619132	26.776340015131318	26.859135671287113
Y B K X J SPACE E A S R V P D M L W G Z Q _ SPACE I T H N _ F O C U	26.761885380705223	26.776448392515146	26.859135671287113
Y B K X J SPACE E A S R V P D M L W G Z Q _ SPACE I T H N _ F O C U	26.76168696598616	26.776591340195143	26.859135671287113
Y B K X J SPACE E A S R V P D M L G W Z Q _ SPACE I T H N _ F O C U	26.760587682706813	26.77672976828282	26.86815559756615
Y B K X J SPACE E A S R V P D M L G W Z Q _ SPACE I T H N _ F O C U	26.75695976165751	26.77694383977178	26.86815559756615
Y B K X J SPACE E A S R V P D M L G W Z Q _ SPACE I T H N _ F O C U	26.75513844044806	26.777199336944783	26.86815559756615
G Y X Z V SPACE E A N R B P D L M K W J Q _ SPACE T I S H _ C O U F	26.754935423675292	26.777498543685518	26.874996215681218
G Y X Z V SPACE E A N R B P D L M K W J Q _ SPACE T I S H _ C O U F	26.74993810757154	26.77786747325038	26.874996215681218
V D Q K X SPACE E A N R P F O L M G W J Z _ SPACE T S I H _ B C U Y	26.74867063222121	26.778454993092794	26.890791859034852
V D Q K X SPACE E A N R P F O L M G W J Z _ SPACE T S I H _ B C U Y	26.742118390465023	26.779216528818743	26.890791859034852
G Y X Z V SPACE E A N R B P D L M K W J Q _ SPACE T I H S _ U O C F	26.73913791659279	26.78006855422142	26.898782303510707
G Y X Z V SPACE E A N R B P D L M K W J Q _ SPACE T I H S _ U O C F	26.729655561630153	26.781197767229653	26.898782303510707
G Y X Z V SPACE E A N R B P D L M K W J Q _ SPACE T I H S _ U O C F	26.72059864539658	26.782903744110982	26.898782303510707
G Y V X Z SPACE E A N R B P D L M K W J Q _ SPACE T I H S _ U O C F	26.709492084739964	26.785391390111315	26.904234126964145
G Y V X Z SPACE E A N R B P D L M K W J Q _ SPACE T I H S _ U O C F	26.696653975251227	26.789463636360743	26.904234126964145
G Y X V Z SPACE E A N R B P D L M K W J Q _ SPACE T I S H _ F O U C	26.677887562260423	26.796208981632155	26.929474495746764
G Y X V Z SPACE E A N R B P D L M K W J Q _ SPACE T I S H _ F O U C	26.653874518434026	26.807774224986673	26.929474495746764
V Y X Z K SPACE E A S R B P D M L G W Q J _ SPACE T I N H _ F O U C	26.622128589425188	26.824225767912978	26.930469027409124
V Y X Z K SPACE E A S R B P D M L G W Q J _ SPACE T I N H _ F O U C	26.611790937343702	26.839949886121815	26.930469027409124
K Y X V Z SPACE E A S R B P D M L G W J Q _ SPACE T I N H _ F O U C	26.631735531878615	26.856044292788276	26.932336170824925
G D K V Z SPACE E A N R P F O L M X W J Q _ SPACE T S I H _ B C Y U	26.696460494983764	26.87359026145229	26.941198227070533
V Y K Z X SPACE E A S R B P D L M G W Q J _ SPACE T I N H _ F O U C	26.789023962553888	26.89244194327844	26.942100463933453
V Y K Z X SPACE E A S R B P D L M G W Q J _ SPACE T I N H _ F O U C	26.834008852712238	26.908753355657907	26.942100463933453
K Y X V Z SPACE E A S R B P D L M G W Q J _ SPACE T I N H _ F O U C	26.86160545535789	26.921042695893075	26.94544309676672
K Y X V J SPACE E A S R B P D L M G W Q Z _ SPACE T I N H _ F O U C	26.888341093612713	26.929780216751986	26.946540822803822
G D X V Z SPACE E A N R P F O L M K W J Q _ SPACE T S I H _ B C U Y	26.90644269857947	26.93279439613607	26.96250062406114
G D X V Z SPACE E A N R P F O L M K W J Q _ SPACE T S I H _ B C U Y	26.914845786215313	26.93571685829306	26.96250062406114
G D X V Z SPACE E A N R P F O L M K W Q J _ SPACE T S I H _ B C U Y	26.918952457408082	26.93797187056419	26.965106304332092
G D X V Z SPACE E A N R P F O L M K W Q J _ SPACE T S I H _ B C U Y	26.92075851038534	26.94191819540569	26.965106304332092
G D X V Z SPACE E A N R P F O L M K W Q J _ SPACE T S I H _ B C U Y	26.917463931110916	26.94521197126692	26.965106304332092
K Y X V J SPACE E A S D B P R L M G W Q Z _ SPACE T I N H _ F O U C	26.92285323624976	26.94612274833072	26.99221927477063
K Y X V J SPACE E A S D B P R L M G W Q Z _ SPACE T I N H _ F O U C	26.92785457892539	26.946672925499648	26.99221927477063
K Y X V J SPACE E A S D B P R L M G W Q Z _ SPACE T I N H _ F O U C	26.93069645966242	26.946797174090502	26.99221927477063
K Y Z V J SPACE E A S D B P R L M G W Q _ _ SPACE T I N H X F O U C	26.930587307391843	26.947212606322218	26.998984693927113
K Y Z V J SPACE E A S D B P R L M G W Q _ _ SPACE T I N H X F O U C	26.925604341879296	26.94852062047539	26.998984693927113
K Y X V J SPACE E A S D B P R L M G W Z _ _ SPACE T I N H Q F O U C	26.916189488009028	26.952833189099252	27.001324454108175
K Y X V Z SPACE E A S D B P R L M G W J _ _ SPACE T I N H Q F O U C	26.902111379232636	26.96770010269169	27.00321186957551
K Y X V Z SPACE E A S D B P R L M G W Q _ _ SPACE T I N H J F O U C	26.874039552143017	26.99235489491009	27.006661275995416
K Y X V Z SPACE E A S D B P R L M G W Q _ _ SPACE T I N H J F O U C	26.844922857822798	26.992967590394546	27.006661275995416
K Y X V Z SPACE E A S D B P R L M G W Q _ _ SPACE T I N H J F O U C	26.900612509884358	26.99403947247623	27.006661275995416
K Y X V Z SPACE E A S D B P R L M G W Q _ _ SPACE T I N H J F O U C	26.89119579159604	26.99602544681364	27.006661275995416
K Y X V Z SPACE E A S D B P R L M G W Q _ _ SPACE T I N H J F O U C	26.810429984348062	27.000587061101438	27.006661275995416
K Y X V Z SPACE E A S D B P R L M G W Q _ _ SPACE T I N H J F O U C	26.681204949887853	27.00266808755136	27.006661275995416
K Y X V _ SPACE E A S D B P R L M G W Q Z _ SPACE T I N H J F O U C	26.585272997221374	27.004243697407592	27.007220440326815
K Y X V _ SPACE E A S D B P R L M G W Q Z _ SPACE T I N H J F O U C	26.741286161411345	27.005293435669348	27.007220440326815
K Y X V _ SPACE E A S D B P R L M G W Q Z _ SPACE T I N H J F O U C	26.965662900881814	27.00666133190687	27.007220440326815
K Y X V _ SPACE E A S D B P R L M G W Q Z _ SPACE T I N H J F O U C	26.994686992979073	27.006661443739734	27.007220440326815
K Y X V _ SPACE E A S D B P R L M G W Q Z _ SPACE T I N H J F O U C	26.995388511935467	27.006661443739734	27.007220440326815
K Y X V _ SPACE E A S D B P R L M G W Q Z _ SPACE T I N H J F O U C	26.996963735258007	27.006661499656165	27.007220440326815
