layout	average fitness	top percent average fitness	best fitness
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.66158771316559	48.705314093275604	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.64029685988877	48.70573739855805	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.619234750094684	48.706440887977394	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.58042170781536	48.70767062228102	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.5264225840361	48.70901232998078	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.47054086431744	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.449028817098124	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.52599600514761	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.65281051013956	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70256927884165	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.701587816673964	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70310746563374	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.699431063086024	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70030509917702	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70225957715064	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.700375832147465	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70068485609396	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70229809480341	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70108972724997	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.702185606584	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70051336209192	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69982329683699	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70301232930262	48.7101336667083	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.70006293836607	48.7101336667083	48.710133666712856
